"job_id","title_vi","description_vi","skills_vi","riasec_centroid_json","tags_vi"
"27-1027.00","Các nhà thiết kế thiết kế và triển lãm","Thiết kế các triển lãm và thiết kế đặc biệt cho các bộ phim, video, truyền hình và các sản phẩm sân khấu.","lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|quản lý nguồn nhân lực|toán học|giám sát|phân tích vận hành|đọc hiểu|giao tiếp nói|quản lý thời gian","[0.5085714285714286, 0.40714285714285714, 1.0, 0.44, 0.5585714285714286, 0.4685714285714285]","Nghệ thuật/Thiết kế|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|quản lý nguồn nhân lực|toán học|giám sát|phân tích vận hành|đọc hiểu|giao tiếp nói|quản lý thời gian"
"27-2011.00","Các diễn viên","Chơi các bộ phim trên sân khấu, truyền hình, đài phát thanh, video hoặc phim ảnh, hoặc các thiết lập khác để giải trí, thông tin hoặc hướng dẫn. Giải thích vai trò nghiêm trọng hoặc hài hước bằng lời nói, cử chỉ và chuyển động cơ thể để giải trí hoặc thông báo cho khán giả. Có thể nhảy múa và hát.","lắng nghe tích cực|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết","[0.33, 0.30428571428571427, 1.0, 0.5857142857142856, 0.5714285714285714, 0.23857142857142857]","Nghệ thuật/Thiết kế|lắng nghe tích cực|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết"
"27-2012.00","Các nhà sản xuất và giám đốc","Sản xuất hoặc chỉ đạo các sản phẩm sân khấu, truyền hình, đài phát thanh, video hoặc phim cho giải trí, thông tin hoặc hướng dẫn. chịu trách nhiệm về các quyết định sáng tạo, chẳng hạn như giải thích kịch bản, lựa chọn diễn viên hoặc khách mời, thiết kế cảnh, âm thanh, hiệu ứng đặc biệt và vở nhạc kịch.","lắng nghe tích cực|phối hợp|tư duy phản biện|phán đoán & ra quyết định|quản lý nguồn nhân lực|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết","[0.3057142857142857, 0.31857142857142856, 0.8785714285714287, 0.4471428571428571, 0.8257142857142857, 0.5071428571428571]","Nghệ thuật/Thiết kế|lắng nghe tích cực|phối hợp|tư duy phản biện|phán đoán & ra quyết định|quản lý nguồn nhân lực|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết"
"27-2012.03","Giám đốc lập trình truyền thông","Quản lý và phối hợp các hoạt động của nhân viên tham gia chuẩn bị lịch trình và chương trình của đài phát thanh hoặc đài truyền hình, chẳng hạn như thể thao hoặc tin tức.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết","[0.18285714285714286, 0.31714285714285717, 0.5599999999999999, 0.53, 0.9642857142857143, 0.6771428571428572]","Nghệ thuật/Thiết kế|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết"
"27-2012.04","Giám đốc tài năng","Đánh giá và phỏng vấn các nghệ sĩ biểu diễn để lựa chọn tài năng phù hợp nhất cho các vai diễn trong sân khấu, truyền hình, đài phát thanh hoặc bộ phim.","lắng nghe tích cực|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|đàm phán|đọc hiểu|nhạy bén xã hội|giao tiếp nói|viết","[0.17857142857142858, 0.20142857142857143, 0.8185714285714286, 0.6185714285714285, 0.8542857142857143, 0.5014285714285714]","Nghệ thuật/Thiết kế|lắng nghe tích cực|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|đàm phán|đọc hiểu|nhạy bén xã hội|giao tiếp nói|viết"
"27-2012.05","Giám đốc kỹ thuật phương tiện truyền thông","Điều phối các hoạt động của các bộ phận kỹ thuật, chẳng hạn như ghi âm, chỉnh sửa, kỹ thuật và bảo trì, để sản xuất chương trình phát thanh hoặc truyền hình.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói|phân tích hệ thống|quản lý thời gian","[0.5614285714285715, 0.3885714285714286, 0.4985714285714286, 0.36428571428571427, 0.7057142857142857, 0.6214285714285713]","Nghệ thuật/Thiết kế|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói|phân tích hệ thống|quản lý thời gian"
"27-2021.00","Các vận động viên và các nhà cạnh tranh thể thao","Cạnh tranh trong các sự kiện thể thao.","học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|thuyết phục|đọc hiểu|nhạy bén xã hội|giao tiếp nói","[0.7142857142857143, 0.22571428571428573, 0.31714285714285717, 0.6257142857142857, 0.6442857142857142, 0.4114285714285714]","Nghệ thuật/Thiết kế|học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|thuyết phục|đọc hiểu|nhạy bén xã hội|giao tiếp nói"
"27-2022.00","Các huấn luyện viên và trinh sát","Dạy hoặc huấn luyện các nhóm hoặc cá nhân về cơ bản của thể thao với mục đích chính của cuộc thi. Hiển thị các kỹ thuật và phương pháp tham gia. Có thể đánh giá điểm mạnh và điểm yếu của các vận động viên như là những người tuyển dụng có thể hoặc để cải thiện kỹ thuật của người thể thao để chuẩn bị cho họ để thi đấu. Những người được yêu cầu có chứng chỉ giảng dạy nên được báo cáo trong danh mục giảng dạy thích hợp.","học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|quản lý nguồn nhân lực|giám sát|thuyết phục|đọc hiểu|giao tiếp nói|đánh giá hệ thống|viết","[0.6085714285714285, 0.3071428571428571, 0.34714285714285714, 0.7585714285714286, 0.7328571428571429, 0.49142857142857144]","Nghệ thuật/Thiết kế|học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|quản lý nguồn nhân lực|giám sát|thuyết phục|đọc hiểu|giao tiếp nói|đánh giá hệ thống|viết"
"27-2023.00","Các trọng tài, trọng tài và các quan chức thể thao khác","Giới chức tại các sự kiện thể thao hoặc thể thao cạnh tranh. Khám phá vi phạm các quy tắc và quyết định hình phạt theo các quy định được thiết lập. Bao gồm tất cả các quan chức thể thao, trọng tài và thẩm phán cuộc thi.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói","[0.6257142857142857, 0.2357142857142857, 0.15571428571428572, 0.47714285714285715, 0.812857142857143, 0.6628571428571428]","Nghệ thuật/Thiết kế|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói"
"27-2031.00","Các vũ công","Chơi khiêu vũ. Có thể biểu diễn trên sân khấu, để phát sóng, hoặc để ghi lại video.","lắng nghe tích cực|phối hợp|tư duy phản biện|giám sát|nhạy bén xã hội|giao tiếp nói","[0.6828571428571429, 0.19999999999999998, 0.9028571428571429, 0.5257142857142857, 0.4642857142857143, 0.23714285714285713]","Nghệ thuật/Thiết kế|lắng nghe tích cực|phối hợp|tư duy phản biện|giám sát|nhạy bén xã hội|giao tiếp nói"
"27-2032.00","Các nhà soạn nhạc","Tạo các thói quen nhảy múa mới, tập lại các buổi biểu diễn, có thể chỉ đạo và dàn dựng các bài thuyết trình.","lắng nghe tích cực|phối hợp|tư duy phản biện|hướng dẫn|chiến lược học tập|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian","[0.5242857142857142, 0.29714285714285715, 1.0, 0.5828571428571429, 0.5428571428571428, 0.26857142857142857]","Nghệ thuật/Thiết kế|lắng nghe tích cực|phối hợp|tư duy phản biện|hướng dẫn|chiến lược học tập|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian"
"27-2041.00","Giám đốc âm nhạc và nhà soạn nhạc","Conduct, direct, plan, and lead instrumental or vocal performances by musical artists or groups, such as orchestras, bands, choirs, and glee clubs; or create original works of music.","học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|thuyết phục|đọc hiểu|nhạy bén xã hội|giao tiếp nói|viết","[0.2914285714285714, 0.3257142857142857, 1.0, 0.43714285714285717, 0.6814285714285714, 0.37]","Nghệ thuật/Thiết kế|học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|phán đoán & ra quyết định|giám sát|thuyết phục|đọc hiểu|nhạy bén xã hội|giao tiếp nói|viết"
"27-2042.00","Các nhạc sĩ và ca sĩ","Chơi một hoặc nhiều nhạc cụ hoặc hát. Có thể biểu diễn trên sân khấu, để phát sóng, hoặc để ghi âm hoặc video.","lắng nghe tích cực|phối hợp|tư duy phản biện|hướng dẫn|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói","[0.41000000000000003, 0.21857142857142858, 0.9514285714285714, 0.4857142857142857, 0.48714285714285716, 0.31]","Nghệ thuật/Thiết kế|lắng nghe tích cực|phối hợp|tư duy phản biện|hướng dẫn|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói"
"27-2091.00","Những người chơi đĩa, ngoại trừ đài phát thanh","Chơi nhạc được ghi âm trước cho khán giả trực tiếp tại các địa điểm hoặc sự kiện như câu lạc bộ, bữa tiệc hoặc lễ cưới. Có thể sử dụng các kỹ thuật như trộn, cắt hoặc lấy mẫu để thao túng các bản ghi. Cũng có thể hoạt động như emcee (người quản lý các nghi lễ).","","[0.42, 0.21857142857142858, 0.6900000000000001, 0.4228571428571429, 0.5171428571428571, 0.5]",""
"27-3011.00","Các nhà thông báo phát sóng và các người chơi đĩa phát thanh","Nói hoặc đọc từ các tài liệu viết kịch bản, chẳng hạn như báo cáo tin tức hoặc thông điệp thương mại, trên đài phát thanh, truyền hình hoặc phương tiện truyền thông khác. Có thể chơi và xếp hàng nhạc, công bố nghệ sĩ hoặc tiêu đề biểu diễn, xác định đài hoặc phỏng vấn khách.","học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết","[0.24571428571428572, 0.28285714285714286, 0.7928571428571428, 0.5, 0.64, 0.45]","Nghệ thuật/Thiết kế|học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết"
"27-3023.00","Các nhà phân tích tin tức, phóng viên và nhà báo","Nói hoặc viết những câu chuyện tin tức, đánh giá hoặc bình luận cho các phương tiện truyền thông in ấn, phát sóng hoặc truyền thông truyền thông khác như báo chí, tạp chí, đài phát thanh hoặc truyền hình. Có thể thu thập và phân tích thông tin thông qua phỏng vấn, điều tra hoặc quan sát.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|thuyết phục|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết","[0.21, 0.5942857142857143, 0.7271428571428571, 0.39999999999999997, 0.5657142857142857, 0.5185714285714286]","Nghệ thuật/Thiết kế|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|thuyết phục|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết"
"27-3031.00","Các chuyên gia quan hệ công chúng","Thúc đẩy hoặc tạo ra hình ảnh công cộng dự định cho các cá nhân, nhóm hoặc tổ chức. Có thể viết hoặc chọn tài liệu để phát hành cho các phương tiện truyền thông liên lạc khác nhau. có thể chuyên về việc sử dụng truyền thông xã hội.","học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|phán đoán & ra quyết định|thuyết phục|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết","[0.14285714285714285, 0.3985714285714286, 0.6742857142857143, 0.5628571428571428, 0.83, 0.4957142857142857]","Nghệ thuật/Thiết kế|học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|phán đoán & ra quyết định|thuyết phục|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết"
