id,industry_group_id,industry_group_slug,source_site,title,company,location,salary,salary_min,salary_max,skills,experience_level,employment_type,description,requirements,posted_date,application_deadline,job_url,apply_url,content_hash,is_active,first_seen_at,last_seen_at,created_at,updated_at,raw_data
3393,6,sales-business-development,topcv,Nhân Viên Kinh Doanh/ Tư Vấn/ Sales Quà Tặng B2B - Thu Nhập 15-25 Triệu (Nhận Việc Ngay),CÔNG TY TNHH THƯƠNG MẠI XNK WANDA,Hồ Chí Minh (mới),7 - 9 triệu,7,9,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-tu-van-sales-qua-tang-b2b-thu-nhap-15-25-trieu-nhan-viec-ngay/2144654.html,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-tu-van-sales-qua-tang-b2b-thu-nhap-15-25-trieu-nhan-viec-ngay/2144654.html,6a21dc98dae7da19908eab1790a19b821ef60413e63ee1c840624a8c3590ffb4,t,2026-05-14 09:11:31.294525+00,2026-05-14 09:11:31.294525+00,2026-05-14 09:11:31.262654+00,2026-05-14 09:11:31.262654+00,"{'"source'": '"dom'"}"
3394,2,marketing-communication,topcv,"Nhân Viên Kỹ Thuật May Mặc, May Dây Chuyền Công Nghiệp - Làm Tại Quảng Nam","",Đà Nẵng (mới),Tới 12 triệu,,,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-may-mac-may-day-chuyen-cong-nghiep-lam-tai-quang-nam/2124401.html,https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-may-mac-may-day-chuyen-cong-nghiep-lam-tai-quang-nam/2124401.html,155e681e333bb3126c646a43d30d40f32aa45ab553c3623792bbc886860c5e69,t,2026-05-14 09:11:31.294525+00,2026-05-14 09:11:31.294525+00,2026-05-14 09:11:31.262654+00,2026-05-14 09:11:31.262654+00,"{'"source'": '"dom'"}"
404,4,accounting-auditing,vietnamworks,"[Hà Nội - Sun Property, Sun Group] Chuyên Viên Chính Quản Lý Công Nợ Khách Hàng/ Kế toán công nợ",Sun Property | Thành Viên Thuộc Tập Đoàn Sun Group,"","",,,{},,,Vị trí tại Sun Property | Thành Viên Thuộc Tập Đoàn Sun Group. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/ha-noi-sun-property-sun-group-chuyen-vien-chinh-quan-ly-cong-no-khach-hang-ke-toan-cong-no-2048013-jv,https://www.vietnamworks.com/ha-noi-sun-property-sun-group-chuyen-vien-chinh-quan-ly-cong-no-khach-hang-ke-toan-cong-no-2048013-jv?source=searchResults&searchType=2&placement=2048013&sortBy=date&qs=0,eb534599c9e8c2bfecc061485cd5bb7bfddaf6f423705e396a09794ae7eb44fa,t,2026-05-13 16:22:15.891586+00,2026-05-14 03:17:33.41855+00,2026-05-13 16:22:15.875526+00,2026-05-14 03:17:33.368495+00,"{'"source'": '"dom'"}"
3395,4,accounting-auditing,topcv,Kế Toán Tổng Hợp (Y/C Từ 2 Năm Kinh Nghiệm) - Thu Nhập 20 Triệu - Làm Việc Tại Hà Nội,CÔNG TY TNHH THƯƠNG MẠI TOÀN CẦU NAM DƯƠNG,Hà Nội,15 - 20 triệu,15,20,{},,,"","",,,https://www.topcv.vn/viec-lam/ke-toan-tong-hop-y-c-tu-2-nam-kinh-nghiem-thu-nhap-20-trieu-lam-viec-tai-ha-noi/2136180.html,https://www.topcv.vn/viec-lam/ke-toan-tong-hop-y-c-tu-2-nam-kinh-nghiem-thu-nhap-20-trieu-lam-viec-tai-ha-noi/2136180.html,add223aa00e9fb3532bc5a2c8e7eb53ec8477f1828f2888473a4250239ea32b0,t,2026-05-14 09:11:31.294525+00,2026-05-14 09:11:31.294525+00,2026-05-14 09:11:31.262654+00,2026-05-14 09:11:31.262654+00,"{'"source'": '"dom'"}"
3602,7,customer-service,topcv,IT Helpdesk / Support – English Speaking [HN/HCM],"",Hà Nội & Hồ Chí Minh (mới),Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/it-helpdesk-support-english-speaking-hn-hcm/1860919.html,https://www.topcv.vn/viec-lam/it-helpdesk-support-english-speaking-hn-hcm/1860919.html,071ebcc25ff5a8b69fbfe9dbb8348c4f0fd8a9a33398e859e75fb8c2b7da4d79,t,2026-05-14 09:24:45.512755+00,2026-05-14 09:24:45.512755+00,2026-05-14 09:24:45.44066+00,2026-05-14 09:24:45.44066+00,"{'"source'": '"dom'"}"
3791,4,accounting-auditing,topcv,Kế Toán Nội Bộ - YC 2 Năm Kinh Nghiệm,CÔNG TY CỔ PHẦN TẬP ĐOÀN VINAPRO,Hà Nội,11 - 14 triệu,11,14,{},,,"","",,,https://www.topcv.vn/viec-lam/ke-toan-noi-bo-yc-2-nam-kinh-nghiem/2160690.html,https://www.topcv.vn/viec-lam/ke-toan-noi-bo-yc-2-nam-kinh-nghiem/2160690.html,1646844105bcf15be609440aa0d5dae86e486a6532edabbbeeaa2467da60cdd8,t,2026-05-14 10:01:20.844032+00,2026-05-14 10:01:20.844032+00,2026-05-14 10:01:20.843075+00,2026-05-14 10:01:20.843075+00,"{'"source'": '"dom'"}"
1017,12,construction-engineering,careerviet,NHÂN VIÊN KỸ THUẬT (ĐIỆN NĂNG LƯỢNG MẶT TRỜI),CÔNG TY TNHH MANFUSI VIỆT NAM,Hồ Chí Minh,Lương: 9 Tr - 12 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-dien-nang-luong-mat-troi.35C744C1.html,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-dien-nang-luong-mat-troi.35C744C1.html,9d30371e531e0f0ce238d6ddf261a0f1723d2f0b1028aa584e2ec0f7b6f2ab98,t,2026-05-14 01:49:18.816851+00,2026-05-14 02:01:49.338033+00,2026-05-14 01:49:18.798986+00,2026-05-14 02:01:49.338033+00,"{'"source'": '"dom'"}"
1018,4,accounting-auditing,careerviet,Kế Toán Nội Bộ,CÔNG TY CỔ PHẦN DỊCH VỤ QUẢN LÝ BẤT ĐỘNG SẢN NHÀ XANH SMG,Hồ Chí Minh,Lương: 10 Tr - 14 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/ke-toan-noi-bo.35C73AF0.html,https://careerviet.vn/vi/tim-viec-lam/ke-toan-noi-bo.35C73AF0.html,5bce4c5296cfece05903b9c751257219b547afb26225c30492eb05bcb8b3b645,t,2026-05-14 01:49:18.816851+00,2026-05-14 02:01:49.338033+00,2026-05-14 01:49:18.798986+00,2026-05-14 02:01:49.338033+00,"{'"source'": '"dom'"}"
622,1,information-technology,careerviet,Nhân Viên Văn Thư – Lưu Trữ(MỚI),CÔNG TY CỔ PHẦN ĐẦU TƯ ĐỊA ỐC ĐẠI QUANG MINH,Hà Nội,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-van-thu-luu-tru.35C75D5D.html,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-van-thu-luu-tru.35C75D5D.html,101e9b739ab407f88cc1918db6c66c1f69cae9cd540d7fae261482367b127bf1,t,2026-05-13 18:11:28.681435+00,2026-05-14 01:16:43.001071+00,2026-05-13 18:11:28.639217+00,2026-05-14 01:16:43.001071+00,"{'"source'": '"dom'"}"
628,1,information-technology,careerviet,Key Account Manager(MỚI),"WANT WANT VIET NAM TRADING CO., LTD",Hồ Chí Minh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/key-account-manager.35C75DBA.html,https://careerviet.vn/vi/tim-viec-lam/key-account-manager.35C75DBA.html,3db26fe6a0652e029fbee3b6c1bb3abcde9ecb9b4006f4c9843ee949e7f2e719,t,2026-05-13 18:11:28.681435+00,2026-05-14 01:16:43.001071+00,2026-05-13 18:11:28.639217+00,2026-05-14 01:16:43.001071+00,"{'"source'": '"dom'"}"
629,1,information-technology,careerviet,[HCM] Trưởng Phòng Thương Hiệu(MỚI),TẬP ĐOÀN HOÀN CẦU,Hồ Chí Minh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/hcm-truong-phong-thuong-hieu.35C75DBF.html,https://careerviet.vn/vi/tim-viec-lam/hcm-truong-phong-thuong-hieu.35C75DBF.html,e63c4ca6f1b164d22fe25d906f1a74d5cadf2ae61bb5bfad643c18bf71edca03,t,2026-05-13 18:11:28.681435+00,2026-05-14 01:16:43.001071+00,2026-05-13 18:11:28.639217+00,2026-05-14 01:16:43.001071+00,"{'"source'": '"dom'"}"
632,4,accounting-auditing,careerviet,Kế Toán Tổng Hợp(MỚI),CÔNG TY CỔ PHẦN UNIK XANH,Hà Nội,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/ke-toan-tong-hop.35C75DB6.html,https://careerviet.vn/vi/tim-viec-lam/ke-toan-tong-hop.35C75DB6.html,70e7ee7833907377713ef1e6b70bf6c1d250eee8fa52316c99ac1a821dea976f,t,2026-05-13 18:11:28.681435+00,2026-05-14 01:16:43.001071+00,2026-05-13 18:11:28.639217+00,2026-05-14 01:16:43.001071+00,"{'"source'": '"dom'"}"
633,1,information-technology,careerviet,Trợ lý Biên Phiên Dịch Tiếng Trung(MỚI),CÔNG TY CỔ PHẦN ĐẦU TƯ THƯƠNG MẠI NHẬT TIẾN,Hồ Chí Minh,Lương: 15 Tr - 20 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/tro-ly-bien-phien-dich-tieng-trung.35C75DA6.html,https://careerviet.vn/vi/tim-viec-lam/tro-ly-bien-phien-dich-tieng-trung.35C75DA6.html,58ff7772ef6189f5dc5eeda2d58e5bb635421bc2897fc6ff7146eae2d1af676a,t,2026-05-13 18:11:28.681435+00,2026-05-14 01:16:43.001071+00,2026-05-13 18:11:28.639217+00,2026-05-14 01:16:43.001071+00,"{'"source'": '"dom'"}"
3396,4,accounting-auditing,topcv,Kỹ Sư Xây Dựng QS / Trợ Lý Kiểm Toán Xây Dựng Cơ Bản - Đi Làm Ngay,CÔNG TY TNHH KIỂM TOÁN & ĐỊNH GIÁ KHANG VIỆT,Hồ Chí Minh (mới),10 - 20 triệu,10,20,{},,,"","",,,https://www.topcv.vn/viec-lam/ky-su-xay-dung-qs-tro-ly-kiem-toan-xay-dung-co-ban-di-lam-ngay/2143306.html,https://www.topcv.vn/viec-lam/ky-su-xay-dung-qs-tro-ly-kiem-toan-xay-dung-co-ban-di-lam-ngay/2143306.html,54054b3e6bbc1f81a639a2477764513082797fba72d9f4e8c492054366a3c5d4,t,2026-05-14 09:11:31.294525+00,2026-05-14 09:11:31.294525+00,2026-05-14 09:11:31.262654+00,2026-05-14 09:11:31.262654+00,"{'"source'": '"dom'"}"
3397,12,construction-engineering,topcv,"Kỹ Sư Cấp Thoát Nước - Đi Làm Ngay, Yêu Cầu 2 Năm Kinh Nghiệm, Thu Nhập Từ 18-25 Triệu","",Hưng Yên (mới) & Hà Nội,18 - 25 triệu,18,25,{},,,"","",,,https://www.topcv.vn/viec-lam/ky-su-cap-thoat-nuoc-di-lam-ngay-yeu-cau-2-nam-kinh-nghiem-thu-nhap-tu-18-25-trieu/2130475.html,https://www.topcv.vn/viec-lam/ky-su-cap-thoat-nuoc-di-lam-ngay-yeu-cau-2-nam-kinh-nghiem-thu-nhap-tu-18-25-trieu/2130475.html,ecbfad53dc150af53de07b21aa4c0797cb0849a25d596af3fae530e2a2d61348,t,2026-05-14 09:11:31.294525+00,2026-05-14 09:11:31.294525+00,2026-05-14 09:11:31.262654+00,2026-05-14 09:11:31.262654+00,"{'"source'": '"dom'"}"
3792,4,accounting-auditing,topcv,"Kế Toán Nội Bộ Tại Nam Sách, Hải Dương Cũ","CÔNG TY TNHH XÂY DỰNG, THƯƠNG MẠI VÀ SẢN XUẤT ĐÔ NGA",Hải Phòng (mới),Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/ke-toan-noi-bo-tai-nam-sach-hai-duong-cu/2138730.html,https://www.topcv.vn/viec-lam/ke-toan-noi-bo-tai-nam-sach-hai-duong-cu/2138730.html,1e31f24ea8db941a3bef713243a9e35973df5f7478665fe52be5cb70b1ef9590,t,2026-05-14 10:01:20.844032+00,2026-05-14 10:01:20.844032+00,2026-05-14 10:01:20.843075+00,2026-05-14 10:01:20.843075+00,"{'"source'": '"dom'"}"
3398,12,construction-engineering,topcv,"Kiến Trúc Sư Thiết Kế Công Trình Dân Dụng - Dự Án Quy Hoạch, Cảnh Quan Đô Thị",CÔNG TY TNHH THƯƠNG MẠI PHONG THỦY ĐẠI NAM,Hà Nội,15 - 35 triệu,15,35,{},,,"","",,,https://www.topcv.vn/viec-lam/kien-truc-su-thiet-ke-cong-trinh-dan-dung-du-an-quy-hoach-canh-quan-do-thi/2136631.html,https://www.topcv.vn/viec-lam/kien-truc-su-thiet-ke-cong-trinh-dan-dung-du-an-quy-hoach-canh-quan-do-thi/2136631.html,a8166850190e8e900a0bbf2a4a967045ce5cef3b4ee7be1bdc34626bde7b3673,t,2026-05-14 09:11:31.294525+00,2026-05-14 09:11:31.294525+00,2026-05-14 09:11:31.262654+00,2026-05-14 09:11:31.262654+00,"{'"source'": '"dom'"}"
3603,2,marketing-communication,topcv,Chuyên Viên Quan Hệ Khách Hàng Cá Nhân/Doanh Nghiệp - Chi Nhánh Mỹ Đình (Tiếng Trung),"",Hà Nội,Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/chuyen-vien-quan-he-khach-hang-ca-nhan-doanh-nghiep-chi-nhanh-my-dinh-tieng-trung/2146416.html,https://www.topcv.vn/viec-lam/chuyen-vien-quan-he-khach-hang-ca-nhan-doanh-nghiep-chi-nhanh-my-dinh-tieng-trung/2146416.html,0f09114df8a99c678f8f61c831ea53270eb86fd4f78c6bec39cf1fdca4a96fd9,t,2026-05-14 09:24:45.512755+00,2026-05-14 09:24:45.512755+00,2026-05-14 09:24:45.44066+00,2026-05-14 09:24:45.44066+00,"{'"source'": '"dom'"}"
436,10,logistics-supply-chain,vietnamworks,Digital Supply Chain Staff,CÔNG TY TNHH COSCO SHIPPING LINES (VIỆT NAM),"","",,,{SHIPPING},,,Vị trí tại CÔNG TY TNHH COSCO SHIPPING LINES (VIỆT NAM). Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/digital-supply-chain-staff-2047805-jv,https://www.vietnamworks.com/digital-supply-chain-staff-2047805-jv?source=searchResults&searchType=2&placement=2047805&sortBy=date&qs=0,8429b225f526b940420fa34e51257ccc7d2ca9566e9965743d44074e4f892b93,t,2026-05-13 16:22:18.000897+00,2026-05-14 03:46:56.680648+00,2026-05-13 16:22:18.006072+00,2026-05-14 03:46:56.680648+00,"{'"source'": '"dom'"}"
487,18,administration-office,vietnamworks,Chuyên Viên Quản Trị Cơ Sở Dữ Liệu và Ứng Dụng CNTT (Database Administrator - DBA) - Mã Số: Vhqt-01,Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt,"","",,,{},,,Vị trí tại Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/chuyen-vien-quan-tri-co-so-du-lieu-va-ung-dung-cntt-database-administrator-dba-ma-so-vhqt-01-2030615-jv,https://www.vietnamworks.com/chuyen-vien-quan-tri-co-so-du-lieu-va-ung-dung-cntt-database-administrator-dba-ma-so-vhqt-01-2030615-jv?source=searchResults&searchType=2&placement=2030615&sortBy=date&qs=0,64d3bd79dcbb33e4773f308011b1932ecbdbc991e085544eda98fbfeab794536,t,2026-05-13 16:22:21.56923+00,2026-05-14 03:47:02.116945+00,2026-05-13 16:22:21.573754+00,2026-05-14 03:47:02.116945+00,"{'"source'": '"dom'"}"
2392,10,logistics-supply-chain,vietnamworks,International Logistics Operation Leader,Công Ty TNHH YQN Link International Logistics,"","",,,{Logistics},,,Vị trí tại Công Ty TNHH YQN Link International Logistics. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/international-logistics-operation-leader-2050895-jv,https://www.vietnamworks.com/international-logistics-operation-leader-2050895-jv?source=searchResults&searchType=2&placement=2050895&sortBy=date&qs=0,9b1db1b74a390bf416529b17d767c0bc12915297c8101b240b69b9a9b5be95d8,t,2026-05-14 03:17:29.701395+00,2026-05-14 03:47:06.674186+00,2026-05-14 03:17:29.883036+00,2026-05-14 03:47:06.674186+00,"{'"source'": '"dom'"}"
438,10,logistics-supply-chain,vietnamworks,Supplier Quality Assurance Specialist (SQA),Vinfast Global,"","",,,{},,,Vị trí tại Vinfast Global. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/supplier-quality-assurance-specialist-sqa-2053025-jv,https://www.vietnamworks.com/supplier-quality-assurance-specialist-sqa-2053025-jv?source=searchResults&searchType=2&placement=2053025&sortBy=date&qs=0,e032d6eb28aa3c9ddda1592994a68752fd2a717e42b900995f769f5b609799c6,t,2026-05-13 16:22:18.000897+00,2026-05-14 02:01:47.185875+00,2026-05-13 16:22:18.006072+00,2026-05-14 02:01:47.185875+00,"{'"source'": '"dom'"}"
786,14,retail-ecommerce,careerviet,Chuyên Viên Chính Chính Sách Hệ Thống(MỚI),Tập Đoàn Tân Á Đại Thành,Hà Nội,Lương: 25 Tr - 30 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-chinh-sach-he-thong.35C756C2.html,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-chinh-sach-he-thong.35C756C2.html,ed8212c75cd1cc56a09cd49c6202b9cf0ed6f319e8ba5ce487e78a8adf0c81b2,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:49:22.704446+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
791,4,accounting-auditing,careerviet,Kế Toán Tổng Hợp,Công Ty Cổ Phần NICON,Hồ Chí Minh,Lương: 11 Tr - 15 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/ke-toan-tong-hop.35C74B25.html,https://careerviet.vn/vi/tim-viec-lam/ke-toan-tong-hop.35C74B25.html,4f2935dc320119ae8e06b264b854f58a121d248b5f7aa1a650903fa757cbed33,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:49:22.704446+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
797,14,retail-ecommerce,careerviet,Rhino 3D Product Designer,CÔNG TY TNHH A G STEEL MANUFACTURE,Hồ Chí Minh,Lương: 12 Tr - 20 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/rhino-3d-product-designer.35C71771.html,https://careerviet.vn/vi/tim-viec-lam/rhino-3d-product-designer.35C71771.html,27f313f3d913bda4db6a488f15d9c846179791b14c82b94f849880e493b6afe5,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:49:22.704446+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
3138,7,customer-service,topcv,Nhân Viên Chăm Sóc Khách Hàng - Dự Án Shopee Pay CS (Customer Service/ Nhân Viên Văn Phòng) - Tân Bình,"",Hồ Chí Minh (mới),7.5 - 8.5 triệu,75,85,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-cham-soc-khach-hang-du-an-shopee-pay-cs-customer-service-nhan-vien-van-phong-tan-binh/2156072.html,https://www.topcv.vn/viec-lam/nhan-vien-cham-soc-khach-hang-du-an-shopee-pay-cs-customer-service-nhan-vien-van-phong-tan-binh/2156072.html,8a9f62912da4bf130b3544b7ab9af33f91c13c7a96e9b980bcf8d2a93f7e2727,t,2026-05-14 03:46:44.163268+00,2026-05-14 03:46:46.618203+00,2026-05-14 03:46:44.178448+00,2026-05-14 03:46:46.618203+00,"{'"source'": '"dom'"}"
3650,6,sales-business-development,topcv,"Chuyên Viên Kinh Doanh / Sale / Tư Vấn Bất Động Sản - Tại Hà Nội (Ưu Tiên Khu Vực Hà Đông, Hoàng Mai, Thanh Trì, Thanh Xuân ...)","",Hà Nội,Tới 70 triệu,,,{},,,"","",,,https://www.topcv.vn/brand/kienhung/tuyen-dung/chuyen-vien-kinh-doanh-sale-tu-van-bat-dong-san-tai-ha-noi-uu-tien-khu-vuc-ha-dong-hoang-mai-thanh-tri-thanh-xuan-j2156918.html,https://www.topcv.vn/brand/kienhung/tuyen-dung/chuyen-vien-kinh-doanh-sale-tu-van-bat-dong-san-tai-ha-noi-uu-tien-khu-vuc-ha-dong-hoang-mai-thanh-tri-thanh-xuan-j2156918.html,b6d9325dbf2e126d3be8f250ccf59a258f1b2d342cb3a0df7426d076fea40d1a,t,2026-05-14 09:35:03.708494+00,2026-05-14 09:35:03.708494+00,2026-05-14 09:35:03.766336+00,2026-05-14 09:35:03.766336+00,"{'"source'": '"dom'"}"
3141,6,sales-business-development,topcv,"Nhân Viên Tư Vấn Sản Phẩm /Bán Hàng - Chưa Yêu Cầu Kinh Nghiệm - Thu Nhập 15 -18 Triệu/ Tháng (Hà Nội, Hồ Chí Minh, Quảng Ninh)",CÔNG TY CỔ PHẦN ĐẦU TƯ THƯƠNG MẠI QUỐC TẾ FUJI LUXURY GROUP,Hà Nội & 2 nơi khác,15 - 18 triệu,15,18,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-tu-van-san-pham-ban-hang-chua-yeu-cau-kinh-nghiem-thu-nhap-15-18-trieu-thang-ha-noi-ho-chi-minh-quang-ninh/1742600.html,https://www.topcv.vn/viec-lam/nhan-vien-tu-van-san-pham-ban-hang-chua-yeu-cau-kinh-nghiem-thu-nhap-15-18-trieu-thang-ha-noi-ho-chi-minh-quang-ninh/1742600.html,67a080041d30070428294e84ec1d25b53db1288900cb2673b26568cd0f078211,t,2026-05-14 03:46:44.163268+00,2026-05-14 03:46:46.618203+00,2026-05-14 03:46:44.178448+00,2026-05-14 03:46:46.618203+00,"{'"source'": '"dom'"}"
3142,6,sales-business-development,topcv,Nhân Viên Kinh Doanh B2B/ Sales B2B Lĩnh Vực Công Nghiệp - Thu Nhập Up To 25 Triệu ++,CÔNG TY CỔ PHẦN BƠM VÀ THIẾT BỊ QUANG PHƯỚC,Hồ Chí Minh (mới) & Hà Nội,Từ 25 triệu,25,,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-b2b-sales-b2b-linh-vuc-cong-nghiep-thu-nhap-up-to-25-trieu/2143342.html,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-b2b-sales-b2b-linh-vuc-cong-nghiep-thu-nhap-up-to-25-trieu/2143342.html,a109414280147967e1a2dcc1c058d7025b7dc28f4936ca4021d74da235f24d20,t,2026-05-14 03:46:44.163268+00,2026-05-14 03:46:46.618203+00,2026-05-14 03:46:44.178448+00,2026-05-14 03:46:46.618203+00,"{'"source'": '"dom'"}"
3143,1,information-technology,topcv,"Giám Sát Thi Công - Giám Sát Dự Án/ Công Trình - 1 Năm Kinh Nghiệm - Làm Việc Hóc Môn, TP HCM - Thu Nhập 13 - 15 Triệu","",Hồ Chí Minh (mới),13 - 15 triệu,13,15,{},,,"","",,,https://www.topcv.vn/viec-lam/giam-sat-thi-cong-giam-sat-du-an-cong-trinh-1-nam-kinh-nghiem-lam-viec-hoc-mon-tp-hcm-thu-nhap-13-15-trieu/2141907.html,https://www.topcv.vn/viec-lam/giam-sat-thi-cong-giam-sat-du-an-cong-trinh-1-nam-kinh-nghiem-lam-viec-hoc-mon-tp-hcm-thu-nhap-13-15-trieu/2141907.html,666ecae7c6b23d3b6ee1d73f2b77a47132be1398be9b3d82545bb8586d0ca3ab,t,2026-05-14 03:46:44.163268+00,2026-05-14 03:46:46.618203+00,2026-05-14 03:46:44.178448+00,2026-05-14 03:46:46.618203+00,"{'"source'": '"dom'"}"
3399,2,marketing-communication,topcv,CHỈ HUY TRƯỞNG NHÔM KÍNH / Quản Lý Thi Công/ Kỹ Thuật Viên Nhôm Kính|Lương Cứng 18 Triệu + Thưởng Hấp Dẫn,"",Hồ Chí Minh (mới),Từ 18 triệu,18,,{},,,"","",,,https://www.topcv.vn/viec-lam/chi-huy-truong-nhom-kinh-quan-ly-thi-cong-ky-thuat-vien-nhom-kinh-luong-cung-18-trieu-thuong-hap-dan/2140986.html,https://www.topcv.vn/viec-lam/chi-huy-truong-nhom-kinh-quan-ly-thi-cong-ky-thuat-vien-nhom-kinh-luong-cung-18-trieu-thuong-hap-dan/2140986.html,0761bd8455fa9bc9b866e4289c7dddcfd678236f685a42961171965c7126321b,t,2026-05-14 09:11:31.294525+00,2026-05-14 09:11:31.294525+00,2026-05-14 09:11:31.262654+00,2026-05-14 09:11:31.262654+00,"{'"source'": '"dom'"}"
439,12,construction-engineering,vietnamworks,Trưởng Bộ Phận Cung Ứng - Chuỗi Cửa Hàng Bách Hóa Bưu Điện,Tổng Công Ty Bưu Điện Việt Nam - VIETNAMPOST,"","",,,{},,,Vị trí tại Tổng Công Ty Bưu Điện Việt Nam - VIETNAMPOST. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/truong-bo-phan-cung-ung-chuoi-cua-hang-bach-hoa-buu-djien-2050521-jv,https://www.vietnamworks.com/truong-bo-phan-cung-ung-chuoi-cua-hang-bach-hoa-buu-djien-2050521-jv?source=searchResults&searchType=2&placement=2050521&sortBy=date&qs=0,e68e6e2a0c8985e23c23de8e8c83cd3de51406a69406536ee85b0f70fa8915cf,t,2026-05-13 16:22:18.000897+00,2026-05-14 02:01:47.185875+00,2026-05-13 16:22:18.006072+00,2026-05-14 02:01:47.185875+00,"{'"source'": '"dom'"}"
550,6,sales-business-development,vietnamworks,Overseas Sales Representative (Logistics) – Income Up to 50 Millions,Hung Dong Investment Service Trading Company Limited,"","",,,{},,,Vị trí tại Hung Dong Investment Service Trading Company Limited. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/overseas-sales-representative-logistics-income-up-to-50-millions-2034494-jv,https://www.vietnamworks.com/overseas-sales-representative-logistics-income-up-to-50-millions-2034494-jv?source=searchResults&searchType=2&placement=2034494&sortBy=date&qs=0,7416b39c3981dd6cdcbe8407186ac9d9783d1b467ea1908663b1dd98a0fc4fdc,t,2026-05-13 16:22:23.788131+00,2026-05-14 02:01:49.15591+00,2026-05-13 16:22:23.80924+00,2026-05-14 02:01:49.15591+00,"{'"source'": '"dom'"}"
999,4,accounting-auditing,careerviet,Chuyên Viên Chính/Chuyên Viên Cao Cấp Quan Hệ KHDN Vi Mô - TP Hồ Chí Minh - TA098 - ID2661,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hồ Chí Minh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-chuyen-vien-cao-cap-quan-he-khdn-vi-mo-tp-ho-chi-minh-ta098-id2661.35C751D8.html,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-chuyen-vien-cao-cap-quan-he-khdn-vi-mo-tp-ho-chi-minh-ta098-id2661.35C751D8.html,5f75f3fcb395613dc143a13c65ba76603750ad0b954e98cab344d47c77aeacd5,t,2026-05-14 01:49:18.816851+00,2026-05-14 02:01:49.338033+00,2026-05-14 01:49:18.798986+00,2026-05-14 02:01:49.338033+00,"{'"source'": '"dom'"}"
